paper_id,title,authors,year,venue,doi,abstract,keywords,source_db,export_file,is_preprint,version_group_id
1fc4233cfc29,An efficient quantum algorithm for simulating polynomial dynamical systems,Amit Surana; Abeynaya Gnanasekaran; T. Sahai,2024,Quantum Information Processing,10.1007/s11128-024-04311-2,,Computer Science; Computer Science; Physics; Mathematics,semantic_scholar,api_search_semantic_scholar.json,0,
3267d25b9294,Framework for understanding quantum computing use cases from a multidisciplinary perspective and future research directions,D. Ukpabi; Heikki Karjaluoto; A. Botticher; Anastasija Nikiforova; D. Petrescu; P. Schindler; Visvaldis Valtenbergs; Lennard Lehmann; A. Yakaryılmaz,2022,Futures,10.48550/arXiv.2212.13909,"Recently, there has been increasing awareness of the tremendous opportunities inherent in quantum computing (QC). Specifically, the speed and efficiency of QC will significantly impact the Internet of Things, cryptography, finance, and marketing. Accordingly, there has been increased QC research funding from national and regional governments and private firms. However, critical concerns regarding legal, political, and business-related policies germane to QC adoption exist. Since this is an emerging and highly technical domain, most of the existing studies focus heavily on the technical aspects of QC, but our study highlights its practical and social uses cases, which are needed for the increased interest of governments. Thus, this study offers a multidisciplinary review of QC, drawing on the expertise of scholars from a wide range of disciplines whose insights coalesce into a framework that simplifies the understanding of QC, identifies possible areas of market disruption and offer empirically based recommendations that are critical for forecasting, planning, and strategically positioning QCs for accelerated diffusion.",Physics; Computer Science; Computer Science; Physics; Law,semantic_scholar,api_search_semantic_scholar.json,0,
8fec8d839e47,Q-DTN: A Quantum-Enhanced Framework for Secure Financial Risk Management,Akshay Mittal; Krishna Kandi; Anusha Nagineni; V. Alla,2025,Computer Assisted Radiology and Surgery - International Congress and Exhibition,10.1109/CARS67163.2025.11337656,"The rising sophistication of cyber threats targeting critical financial infrastructure necessitates a paradigm shift in risk management and cybersecurity defenses. This paper introduces the Q-DTN framework, integrating Quantum Machine Learning (QML) and Decentralized Trust Networks (DTNs) to safeguard financial systems from advanced persistent threats and data breaches. Key contributions include the Quantum-Enhanced Risk Classifier (QERC), a hybrid QML algorithm for real-time threat detection, paired with a blockchain-based DTN for secure data sharing. An Explainable Quantum AI (XQAI) module ensures compliance. Simulations on financial datasets show 97% fraud detection accuracy with zero data exposure, a 5% improvement over classical methods with 98% less overhead, affirming Q-DTN's potential for production use.",Computer Science; Engineering,semantic_scholar,api_search_semantic_scholar.json,0,
8dd8ce04ab89,A Survey on Consensus Algorithms in Blockchain Based on Post Quantum Cryptosystems,J. Jose; P. V.,2022,2022 5th International Conference on Computational Intelligence and Networks (CINE),10.1109/CINE56307.2022.10037353,"Blockchain is a distributed, decentralized ledger mechanism with a various features. It is used in diverse applications nowadays, from financial sector to password management. It does not have any central tool to validate and verify the transactions, yet every transaction in the Blockchain is secured and verified. This is achieved because of a consensus algorithm in the network. Latest study reports show that emergence of quantum computing will impact the overall safety of Blockchain and its internal working. Attacks using Grover's and Shor's algorithm can threaten the hashing and public key schemes in cryptography. It will force a complete redesign of the Blockchain systems to withstand quantum attacks. So there is a need to develop quantum-safe Blockchain systems. Consensus mechanisms like Proof of Work (PoW) and Signing algorithms like Elliptic Curve Cryptography used in Blockchain can be modified to overcome quantum attacks. Here a comparative study and analysis of different consensus algorithms developed using post-quantum cryptosystems are done, which can be implemented in Blockchain systems to make them quantum safe.",Computer Science,semantic_scholar,api_search_semantic_scholar.json,0,
dd027f6961f2,SUSTAINABLE AI: STRATEGIES TO REDUCE THE ENVIRONMENTAL FOOTPRINTS OF AI,L. Hrithika,2025,International Journal of Advances in Business and Management Research,10.62674/ijabmr.2025.v3isupp2.0021,"As the demand for artificial intelligence is increasing in modern technology, the emergence of AI in sectors like healthcare, finance, retail and e-commerce, manufacturing, transportation, education, agriculture, energy, law and legal services, entertainment and media, government and public services have been available since recent decades. Despite AI’s extensive impact on these sectors, the environmental impact, primarily through energy consumption and carbon footprints, is the major sustainability issue. The increasing computational requirements for the AI models put a strain on the energy resources, making AI sustainability a vital challenge. The author looks into energy-efficient algorithms, sustainable hardware, and the role of green data centres in supporting AI sustainability. The author also discuss how emerging technologies like quantum computing could improve the energy efficiency of AI systems. By reviewing case studies, such as AI-based optimizations in data centres and machine learning models for energy savings, the author highlights successful examples of AI sustainability. Our findings show that adding sustainable practices to AI development can lower its environmental impact while keeping its performance. This paper highlights the importance of teamwork among researchers, industries, and policymakers to create a more sustainable AI ecosystem for the future.",Environmental Science,semantic_scholar,api_search_semantic_scholar.json,0,
d79889e3aedf,Blockchain: Post-Quantum Security & Legal Economics,Brian Haney,2019,Social Science Research Network,10.2139/ssrn.3444695,"Blockchain technology is subject to security vulnerabilities resulting from recent developments in quantum computing and cryptography. All the while, the technical complexities of blockchain’s peer-to-peer system require the intervention of third-party intermediaries to facilitate financial transactions across blockchain networks. Current legal scholarship describes blockchain technology as a peer-to-peer system without a central authority, supporting the secure decentralization of economies and financial markets. Yet, with consideration to recent advancements in quantum computing, blockchain technology is not secure. Further, the technology’s legality is subject to the will of the central authorities whose economic systems it seeks to decentralize. 
 
This article contributes the first post-quantum analysis of the intersection of blockchain security and law. Additionally, this is the first piece of legal scholarship to analyze the complex relationships between Congress, the Federal Reserve, and blockchain technology in the creation of money. In doing so, this article challenges conventional assumptions relating to blockchain technology’s decentralizing economic impact. Ultimately, this article takes an interdisciplinary approach, drawing on informatics, law, and economics scholarship, to argue blockchain fails to provide a legal or secure means of establishing a peer-to-peer payment system.",Business; Law; Economics; Computer Science,semantic_scholar,api_search_semantic_scholar.json,0,
62152a25d8ef,Showcasing Sentiment Classification and Word Prediction in the Quantum Natural Processing Area,David Peral García; Juan Cruz-Benito; F. García-Peñalvo,2023,International Conference on Information Technology,,,Computer Science; Computer Science; Physics,semantic_scholar,api_search_semantic_scholar.json,0,
2696bd237191,A Comprehensive Survey on Quantum Machine Learning Algorithms for Fraud Detection in Financial Sectors,Mohammed Belghachi,2024,Social Science Research Network,10.2139/ssrn.4792054,,Computer Science; Business; Physics,semantic_scholar,api_search_semantic_scholar.json,0,
d2443d811a6e,THE EVOLUTION OF SMART CONTRACT PLATFORMS: A LOOK AT CURRENT TRENDS AND FUTURE DIRECTIONS,Tunahan Timuçin; Serdar Biroğul,2023,Mugla Journal of Science and Technology,10.22531/muglajsci.1280985,"Blockchain-based smart contracts are self-running computer programs that can automate a variety of commercial activities. Currently, the majority of these decentralized applications are developed using smart contract platforms like Polkadot, Cardano, and Ethereum. In addition to analyzing current technology developments and prospective future applications, this article provides a historical review of smart contract platforms. The study emphasizes the significance of smart contract platforms for supporting blockchain-based applications and enabling decentralized finance (DeFi). It also looks at the emergence of layer-2 scaling solutions, the introduction of non-fungible tokens (NFTs), and the growing need of interoperability among different smart contract platforms. The article also looks at the potential for multi-chain smart contracts, the effects of quantum computing, the integration of AI and ML technologies with smart contract platforms, and the potential for smart contract platforms to support decentralized autonomous organizations (DAOs). The difficulties of expanding smart contract platforms, the requirement for uniformity in the creation of smart contracts, and the potential for smart contract platforms to revolutionize sectors like healthcare, real estate, and supply chain management are also covered. The paper emphasizes the significance of ongoing innovation and development in smart contract platforms for the expansion of the blockchain ecosystem as it draws to a close.",Computer Science; Business,semantic_scholar,api_search_semantic_scholar.json,0,
f6e67da2a719,A Practical Performance Benchmark of Post-Quantum Cryptography Across Heterogeneous Computing Environments,Maryam Abbasi; Filipe Cardoso; Paulo Váz; J. Silva; Pedro Martins,2025,Cryptogr.,10.3390/cryptography9020032,"The emergence of large-scale quantum computing presents an imminent threat to contemporary public-key cryptosystems, with quantum algorithms such as Shor’s algorithm capable of efficiently breaking RSA and elliptic curve cryptography (ECC). This vulnerability has catalyzed accelerated standardization efforts for post-quantum cryptography (PQC) by the U.S. National Institute of Standards and Technology (NIST) and global security stakeholders. While theoretical security analysis of these quantum-resistant algorithms has advanced considerably, comprehensive real-world performance benchmarks spanning diverse computing environments—from high-performance cloud infrastructure to severely resource-constrained IoT devices—remain insufficient for informed deployment planning. This paper presents the most extensive cross-platform empirical evaluation to date of NIST-selected PQC algorithms, including CRYSTALS-Kyber and NTRU for key encapsulation mechanisms (KEMs), alongside BIKE as a code-based alternative, and CRYSTALS-Dilithium and Falcon for digital signatures. Our systematic benchmarking framework measures computational latency, memory utilization, key sizes, and protocol overhead across multiple security levels (NIST Levels 1, 3, and 5) in three distinct hardware environments and various network conditions. Results demonstrate that contemporary server architectures can implement these algorithms with negligible performance impact (<5% additional latency), making immediate adoption feasible for cloud services. In contrast, resource-constrained devices experience more significant overhead, with computational demands varying by up to 12× between algorithms at equivalent security levels, highlighting the importance of algorithm selection for edge deployments. Beyond standalone algorithm performance, we analyze integration challenges within existing security protocols, revealing that naive implementation of PQC in TLS 1.3 can increase handshake size by up to 7× compared to classical approaches. To address this, we propose and evaluate three optimization strategies that reduce bandwidth requirements by 40–60% without compromising security guarantees. Our investigation further encompasses memory-constrained implementation techniques, side-channel resistance measures, and hybrid classical-quantum approaches for transitional deployments. Based on these comprehensive findings, we present a risk-based migration framework and algorithm selection guidelines tailored to specific use cases, including financial transactions, secure firmware updates, vehicle-to-infrastructure communications, and IoT fleet management. This practical roadmap enables organizations to strategically prioritize systems for quantum-resistant upgrades based on data sensitivity, resource constraints, and technical feasibility. Our results conclusively demonstrate that PQC is deployment-ready for most applications, provided that implementations are carefully optimized for the specific performance characteristics and security requirements of target environments. We also identify several remaining research challenges for the community, including further optimization for ultra-constrained devices, standardization of hybrid schemes, and hardware acceleration opportunities.",Computer Science; Computer Science; Engineering,semantic_scholar,api_search_semantic_scholar.json,0,
25de4b6e9b42,A Prospective Metaverse Paradigm Based on the Reality-Virtuality Continuum and Digital Twins,Abolfazl Zare; Aliakbar Jalali,2024,Recent Advances in Computer Science and Communications,10.2174/0126662558294125240307094426,"

After decades of introducing the concept of virtual reality, the expansion, and significant
advances of technologies and innovations, such as 6g, edge computing, the internet of
things, robotics, artificial intelligence, blockchain, quantum computing, and digital twins, the
world is on the cusp of a new revolution. By moving through the three stages of the digital
twin, digital native, and finally surrealist, the metaverse has created a new vision of the future
of human and societal life so that we are likely to face the next generation of societies (perhaps
society 6) in the not too distant future. However, until then, the reality has been that the
metaverse is still in its infancy, perhaps where the internet was in 1990. There is still no single
definition, few studies have been conducted, there is no comprehensive and complete paradigm
or clear framework, and due to the high financial volume of technology giants, most of these
studies have focused on profitable areas such as gaming and entertainment. The motivation and
purpose of this article are to introduce a prospective metaverse paradigm based on the revised
reality-virtuality continuum and provide a new supporting taxonomy with the three dimensions
of interaction, immersion, and extent of world knowledge to develop and strengthen the theoretical
foundations of the metaverse and help researchers. Furthermore, there is still no comprehensive
and agreed-upon conceptual framework for the metaverse. To this end, by reviewing
the research literature, discovering the important components of technological building
blocks, especially digital twins, and presenting a new concept called meta-twins, a prospective
conceptual framework based on the revised reality-virtuality continuum with a new supporting
taxonomy was presented.
",Computer Science; Sociology; Philosophy,semantic_scholar,api_search_semantic_scholar.json,0,
8b25d3b8029a,Improved Quantum Approximate Optimization Algorithm Based on Conditional Value-at-Risk for Portfolio Optimization,Qingqing Yu; Rong Jin,2025,IEICE Trans. Inf. Syst.,10.1587/transinf.2024edp7254,"SUMMARY This paper presents an improved Quantum Approximate Optimization Algorithm variant based on Conditional Value-at-Risk for addressing portfolio optimization problems. Portfolio optimization is a NP-hard combinatorial problem that aims to select an optimal set of assets and their quantities to balance risk against expected return. The proposed approach uses the QAOA to ﬁnd the optimal asset combination that maximizes returns while minimizing risk, with a focus on the tail end of the loss distribution. An enhanced QAOA ansatz introduced that oﬀers a balance between optimization quality and circuit depth, leading to faster convergence and higher probabilities of obtaining optimal solutions. Experiments are conducted using historical stock data from Nasdaq, optimizing port-folios with varying numbers of stocks. Our method outperforms original QAOA and CVaR-QAOA, particularly as the size of the problem increases. Regardless of the scenario, whether it involves 10, 12, 14, or 16 stocks, the improved CVaR-QAOA consistently converges within 100 iterations or less, whereas the standard QAOA consistently requires 450 iterations or more.",Computer Science; Physics; Computer Science; Engineering,semantic_scholar,api_search_semantic_scholar.json,0,
36432eaf1f31,Characterizing asymmetric and bimodal long-term financial return distributions through quantum walks,Stijn De Backer; L. E. C. Rocha; Jan Ryckebusch; K. Schoors,2025,,,"The analysis of logarithmic return distributions defined over large time scales is crucial for understanding the long-term dynamics of asset price movements. For large time scales of the order of two trading years, the anticipated Gaussian behavior of the returns often does not emerge, and their distributions often exhibit a high level of asymmetry and bimodality. These features are inadequately captured by the majority of classical models to address financial time series and return distributions. In the presented analysis, we use a model based on the discrete-time quantum walk to characterize the observed asymmetry and bimodality. The quantum walk distinguishes itself from a classical diffusion process by the occurrence of interference effects, which allows for the generation of bimodal and asymmetric probability distributions. By capturing the broader trends and patterns that emerge over extended periods, this analysis complements traditional short-term models and offers opportunities to more accurately describe the probabilistic structure underlying long-term financial decisions.",Economics; Physics; Physics,semantic_scholar,api_search_semantic_scholar.json,0,
05d7118500e9,Managing extreme cryptocurrency volatility in algorithmic trading: EGARCH via genetic algorithms and neural networks,D. Alaminos; M. Belén Salas; Ángela M. Callejón-Gil,2024,Quantitative Finance and Economics,10.3934/qfe.2024007,"

The blockchain ecosystem has seen a huge growth since 2009, with the introduction of Bitcoin, driven by conceptual and algorithmic innovations, along with the emergence of numerous new cryptocurrencies. While significant attention has been devoted to established cryptocurrencies like Bitcoin and Ethereum, the continuous introduction of new tokens requires a nuanced examination. In this article, we contribute a comparative analysis encompassing deep learning and quantum methods within neural networks and genetic algorithms, incorporating the innovative integration of EGARCH (Exponential Generalized Autoregressive Conditional Heteroscedasticity) into these methodologies. In this study, we evaluated how well Neural Networks and Genetic Algorithms predict ""buy"" or ""sell"" decisions for different cryptocurrencies, using F1 score, Precision, and Recall as key metrics. Our findings underscored the Adaptive Genetic Algorithm with Fuzzy Logic as the most accurate and precise within genetic algorithms. Furthermore, neural network methods, particularly the Quantum Neural Network, demonstrated noteworthy accuracy. Importantly, the X2Y2 cryptocurrency consistently attained the highest accuracy levels in both methodologies, emphasizing its predictive strength. Beyond aiding in the selection of optimal trading methodologies, we introduced the potential of EGARCH integration to enhance predictive capabilities, offering valuable insights for reducing risks associated with investing in nascent cryptocurrencies amidst limited historical market data. This research provides insights for investors, regulators, and developers in the cryptocurrency market. Investors can utilize accurate predictions to optimize investment decisions, regulators may consider implementing guidelines to ensure fairness, and developers play a pivotal role in refining neural network models for enhanced analysis.

",Computer Science,semantic_scholar,api_search_semantic_scholar.json,0,
dcb633c77a69,Quantum Reinforcement Learning for Volt-VAR Control in Power Distribution Systems,Ding Lin; Jianhui Wang; H. Tseng; Tianqiao Zhao; Meng Yue; Shinjae Yoo,2025,IEEE Open Access Journal of Power and Energy,10.1109/OAJPE.2025.3634993,"Volt-VAR control (VVC) is crucial in active distribution networks for optimizing voltage profiles and minimizing network losses. While traditional deep reinforcement learning (DRL) algorithms exhibit promise for VVC, they often require extensive computational resources to handle such a high-dimensional problem. As a potential solution, quantum reinforcement learning (QRL) algorithms integrate the computational capabilities of quantum computing into the DRL framework. However, existing QRL algorithms struggle with complex VVC problems due to the limitations of current quantum hardware. To bridge this gap, this paper proposes an innovative QRL algorithm featuring an end-to-end architecture that integrates a classical autoencoder, variational quantum circuits (VQCs), and classical post-processing layers. This design efficiently compresses high-dimensional grid states, enabling VQCs to leverage quantum advantages while producing multiple control device outputs tailored for VVC tasks. Numerical studies on three representative distribution systems verify the effectiveness and scalability of the proposed QRL algorithm, and demonstrate its enhanced performance over classical approaches with only approximately 1% of the parameters. Additionally, the robustness of our developed algorithm is validated through noisy quantum environments.",Engineering; Physics; Computer Science,semantic_scholar,api_search_semantic_scholar.json,0,
8f553bfb1077,"A quantum spectral method for simulating stochastic processes, with applications to Monte Carlo",Adam Bouland; A. Dandapani; A. Prakash,2023,,,"Stochastic processes play a fundamental role in physics, mathematics, engineering and finance. One potential application of quantum computation is to better approximate properties of stochastic processes. For example, quantum algorithms for Monte Carlo estimation combine a quantum simulation of a stochastic process with amplitude estimation to improve mean estimation. In this work we study quantum algorithms for simulating stochastic processes which are compatible with Monte Carlo methods. We introduce a new ``analog'' quantum representation of stochastic processes, in which the value of the process at time t is stored in the amplitude of the quantum state, enabling an exponentially efficient encoding of process trajectories. We show that this representation allows for highly efficient quantum algorithms for simulating certain stochastic processes, using spectral properties of these processes combined with the quantum Fourier transform. In particular, we show that we can simulate $T$ timesteps of fractional Brownian motion using a quantum circuit with gate complexity $\text{polylog}(T)$, which coherently prepares the superposition over Brownian paths. We then show this can be combined with quantum mean estimation to create end to end algorithms for estimating certain time averages over processes in time $O(\text{polylog}(T)\epsilon^{-c})$ where $3/2<c<2$ for certain variants of fractional Brownian motion, whereas classical Monte Carlo runs in time $O(T\epsilon^{-2})$ and quantum mean estimation in time $O(T\epsilon^{-1})$. Along the way we give an efficient algorithm to coherently load a quantum state with Gaussian amplitudes of differing variances, which may be of independent interest.",Physics; Physics; Computer Science,semantic_scholar,api_search_semantic_scholar.json,0,
c2b35b800039,Artificial Intelligence in Financial Services: Revolutionizing Risk Assessment and Fraud Detection in Modern Banking,Kamal Hindolia,2025,International Journal For Multidisciplinary Research,10.36948/ijfmr.2025.v07i03.47655,"The financial services industry, particularly banking, stands at the forefront of the Artificial Intelligence (AI) revolution. Driven by the relentless growth of digital transactions, escalating cyber threats, and the need for operational efficiency, AI technologies – particularly Machine Learning (ML) and Deep Learning (DL) – are fundamentally transforming core banking functions. This research paper provides a comprehensive analysis of the application of AI in two critical domains: Risk Assessment (encompassing credit risk, market risk, operational risk, and liquidity risk) and Fraud Detection (including payment fraud, identity theft, and anti-money laundering - AML). It examines the underlying AI techniques (supervised, unsupervised, reinforcement learning; neural networks, NLP), their implementation benefits (enhanced accuracy, speed, scalability, cost reduction), and the tangible impact on bank performance and security. Crucially, the paper delves into the significant challenges and risks associated with AI adoption, including data privacy concerns (GDPR, CCPA), algorithmic bias and fairness, model explainability (""black box"" problem), cybersecurity vulnerabilities of AI systems, and evolving regulatory landscapes. Through analysis of real-world case studies and current trends, the paper explores the future trajectory of AI in banking, considering advancements in generative AI, federated learning, and quantum computing. The conclusion emphasizes that while AI offers unprecedented opportunities for safer, more efficient, and customer-centric banking, responsible and ethical deployment, guided by robust governance frameworks, is paramount for sustainable success.",Computer Science; Business,semantic_scholar,api_search_semantic_scholar.json,0,
a82fa7ee18e1,Quantum Finance Readiness: India’s State Innovation Clusters Benchmarked to G20 And BRICS,Murali Krishna Pasupuleti,2024,,10.62311/nesx/rriii2d24,"Abstract:
This report investigates India’s readiness for quantum-enabled finance by examining state-level innovation clusters through a comparative and cross-layer lens. Quantum computing, quantum communication, and quantum-safe cryptography are beginning to reshape the global financial architecture, with G20 and BRICS economies exploring use cases in risk analytics, portfolio optimisation, cybersecurity, and digital currency infrastructure. India’s National Quantum Mission and digital public infrastructure such as India Stack, the Unified Payments Interface (UPI), Account Aggregator frameworks, and Open Network for Digital Commerce (ONDC) provide a strong national foundation; however, quantum finance capabilities remain unevenly distributed across states and Union Territories. The study develops a Quantum Finance Readiness and Transition Index (QFRTI) that benchmarks Indian states against G20 and BRICS archetypes such as high-regulation high-trust jurisdictions, fast-scaling innovation hubs, frugal/emerging-economy scale ecosystems, security-first financial centres, and ESG-integrated models. The index covers eight dimensions: policy and regulation; infrastructure; data, standards and interoperability; talent and skilling; innovation and investment; adoption and use-case maturity; risk and trust governance; and outcomes in productivity, prosperity, inclusion, resilience and sustainability. An illustrative eight-state scorecard is used to demonstrate how the index operates and how states group into leaders, emerging, aspirants and special-context clusters.
The report draws on secondary data from Indian national and state portals, financial sector regulators, the National Quantum Mission, international organisations and G20/BRICS documents. It adopts a transparent protocol for data cleaning, variable construction and validation, with emphasis on methodological reproducibility. The results highlight significant cross-layer gaps between national and subnational readiness, and between Indian states and global archetypes. While states such as Karnataka, Maharashtra and Telangana approximate fast-scaling innovation hubs, others remain constrained by limited compute infrastructure, weak quantum talent pipelines and nascent risk governance. The report discusses policy transferability by examining cases from India, the United Kingdom, the European Union, Singapore, China, Brazil and South Africa. It concludes by proposing a phased roadmap for India’s transition towards a secure, inclusive and ESG-aligned quantum finance ecosystem over the next seven years, emphasising coordinated action on regulation, infrastructure, talent, standards and public-good use cases.
Keywords:Quantum finance; FinTech; National Quantum Mission; India Stack; state innovation clusters; G20; BRICS; regulatory sandbox; digital public infrastructure; cybersecurity; ESG.",Economics; Business; Computer Science; Engineering,semantic_scholar,api_search_semantic_scholar.json,0,
62182387705b,Synergizing AI and Quantum Computing to Revolutionize Financial Crime Detection,Srikumar Nayak,2025,World Journal of Advanced Research and Reviews,10.30574/wjarr.2025.28.1.3637,"The integration of AI and QC results in a significant shift in combating financial crimes in the digital realm. Lawful computing techniques and statistical learning models are insufficient for examining enormous, high-dimensional financial datasets, and detecting intricate fraudulent patterns is also not feasible. The current investigation in this paper focuses on the integration of AI and QC in transforming financial crime detection systems. AI models, aided by quantum-enhanced algorithms, can perform pattern recognition, anomaly detection, and prediction with the highest accuracy in multidimensional transaction networks. Quantum Machine Learning (QML) offers a novel computational framework that enables real-time data processing, enhances encryption, and facilitates the simultaneous optimization of large-scale financial monitoring. Moreover, the research identified significant difficulties in implementation, including quantum decoherence, data security, navigating the algorithm's opacity, and interfacing with the existing regulatory infrastructure. An AI-QC collaboration-based architecture is proposed as a means to develop resourceful, clear, and robust financial crime detection systems. The experiment suggests that combining AI and QC could quadruple the efficiency of anti-fraud systems, thereby ushering in the era of sophisticated and quantum-resistant financial ecosystems.",Computer Science; Law,semantic_scholar,api_search_semantic_scholar.json,0,
be40b988351f,Cybersecurity Measures in Financial Institutions Protecting Sensitive Data from Emerging Threats and Vulnerabilities,Kiran Kumar Boorugupalli; A. Kulkarni; A. Suzana; Diwakaran M; Sivakumar Ponnusamy; S. Kumar S.,2025,ITM Web of Conferences,10.1051/itmconf/20257602002,"As financial institutions increasingly digitized, they are up against a growing suite of cybersecurity threats such as ransomware, cryptojacking, AI-enabled phishing, and quantum computing attacks. Other research work and government reports reinforce general cybersecurity concerns but are not technical or applied. They do not cater specifically to financial institutions. To fill these gaps, this study introduces an AI-based cybersecurity framework focusing on effective protection of financial data, compliance with regulations, and minimizing time for detecting threats.Building upon the existing research and drawing on best practices from both the financial and technology sectors, this paper presents a promising new framework that combines machine learning-driven methods for real-time fraud detection, the use of blockchain technology to ensure transaction integrity, and quantum-resistant and decentralized encryption methods to protect sensitive financial information from cyber threats. Whereas other research focuses on broad, high-level strategies, this research offers a step-by-step technical roadmap to zero-trust security, anomaly detection and automated cybersecurity responses. It also analyzes actual cyberattacks on financial institutions and develops predictive models to proactively reduce risks.To tackle on email-based financial scams, the research presents a deep learning-embedded BERT paradigm integrated with NLP to enhance phishing identification. It also introduces a biometric security mechanism that ensures that sensitive user data is unalterable, and accessible only to authorized parties. Cybersecurity measures for integrated financial IoT are proposed contribution to the NIST Cybersecurity Framework, including the prevention of cyber threats for automatic teller machines, mobile banking, and electronic payment systems. Challenges of compliance with GDPR, PCI-DSS and ISO 27001 are also addressed.Based on empirically-testing real-time financial datasets, the framework shows improved robustness to cyberattacks. These findings lay the groundwork for the future of cybersecurity, helping financial institutions stay secure and adaptive in the face of evolving cyber threats.",Computer Science; Business,semantic_scholar,api_search_semantic_scholar.json,0,
c57f6422ed7b,Quantum Generative Adversarial Networks for learning and loading random distributions,Christa Zoufal; Aurélien Lucchi; Stefan Woerner,2019,npj Quantum Information,10.1038/s41534-019-0223-2,"Quantum algorithms have the potential to outperform their classical counterparts in a variety of tasks. The realization of the advantage often requires the ability to load classical data efficiently into quantum states. However, the best known methods require O2n\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$${\mathcal{O}}\left({2}^{n}\right)$$\end{document} gates to load an exact representation of a generic data structure into an n\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$n$$\end{document}-qubit state. This scaling can easily predominate the complexity of a quantum algorithm and, thereby, impair potential quantum advantage. Our work presents a hybrid quantum-classical algorithm for efficient, approximate quantum state loading. More precisely, we use quantum Generative Adversarial Networks (qGANs) to facilitate efficient learning and loading of generic probability distributions - implicitly given by data samples - into quantum states. Through the interplay of a quantum channel, such as a variational quantum circuit, and a classical neural network, the qGAN can learn a representation of the probability distribution underlying the data samples and load it into a quantum state. The loading requires Opolyn\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$${\mathcal{O}}\left(poly\left(n\right)\right)$$\end{document} gates and can thus enable the use of potentially advantageous quantum algorithms, such as Quantum Amplitude Estimation. We implement the qGAN distribution learning and loading method with Qiskit and test it using a quantum simulation as well as actual quantum processors provided by the IBM Q Experience. Furthermore, we employ quantum simulation to demonstrate the use of the trained quantum channel in a quantum finance application.",Physics; Computer Science; Computer Science; Physics; Mathematics,semantic_scholar,api_search_semantic_scholar.json,0,
060631567f0d,"Quantum Machine Learning and Deep Learning: Fundamentals, Algorithms, Techniques, and Real-World Applications",Maria Revythi; G. Koukiou,2025,Machine Learning and Knowledge Extraction,10.3390/make7030075,"Quantum computing, with its foundational principles of superposition and entanglement, has the potential to provide significant quantum advantages, addressing challenges that classical computing may struggle to overcome. As data generation continues to grow exponentially and technological advancements accelerate, classical machine learning algorithms increasingly face difficulties in solving complex real-world problems. The integration of classical machine learning with quantum information processing has led to the emergence of quantum machine learning, a promising interdisciplinary field. This work provides the reader with a bottom-up view of quantum circuits starting from quantum data representation, quantum gates, the fundamental quantum algorithms, and more complex quantum processes. Thoroughly studying the mathematics behind them is a powerful tool to guide scientists entering this domain and exploring their connection to quantum machine learning. Quantum algorithms such as Shor’s algorithm, Grover’s algorithm, and the Harrow–Hassidim–Lloyd (HHL) algorithm are discussed in detail. Furthermore, real-world implementations of quantum machine learning and quantum deep learning are presented in fields such as healthcare, bioinformatics and finance. These implementations aim to enhance time efficiency and reduce algorithmic complexity through the development of more effective quantum algorithms. Therefore, a comprehensive understanding of the fundamentals of these algorithms is crucial.",Computer Science; Computer Science; Physics,semantic_scholar,api_search_semantic_scholar.json,0,
4e492b86e6c7,Computer-Aided Quantum Algorithms for Real-Time Energy Market Trading,Jinghui Wu; Wenjun Zhu; Yun Xu; Kangan Shu; Wei Yang,2025,IEEE Access,10.1109/ACCESS.2025.3553369,"This study presents an innovative approach for optimizing real-time energy market trading strategies by integrating Proximal Policy Optimization (PPO) with Quantum Annealing (QA). The primary objective is to enhance trading performance by leveraging the adaptive capabilities of PPO alongside the optimization power of QA. The methodology involves using PPO to develop a dynamic trading strategy that adapts to real-time market conditions. PPO’s reinforcement learning framework is employed to manage state representations, action spaces, and reward functions, thereby continuously refining the trading policy. The optimization of trading parameters is achieved through Quantum Annealing, which solves Quadratic Unconstrained Binary Optimization (QUBO) problems derived from the trading strategy formulation. Key findings from the study demonstrate significant improvements in trading outcomes. The integration of QA with PPO led to a 25% increase in total return, a 15% enhancement in Sharpe ratio, a 10% reduction in maximum drawdown, and a 20% decrease in transaction costs. These results highlight the effectiveness of combining quantum optimization techniques with reinforcement learning for superior trading strategy development. The significance of this study lies in its contribution to advancing real-time trading strategy optimization through the synergistic use of machine learning and quantum computing. This approach offers potential applications across various financial sectors and domains requiring sophisticated real-time decision-making and optimization. Future research is suggested to further explore the scalability and practical implementation of this integrated methodology in more complex and larger-scale optimization problems.",Computer Science; Computer Science; Engineering; Physics,semantic_scholar,api_search_semantic_scholar.json,0,
