paper_id,title,final_decision,primary_topics,secondary_topics,emergent_topics,application_area,method_family,evaluation_type,llm_confidence,llm_rationale,review_status,review_notes
db261ea6c735,Enhancing Classification Accuracy with Quantum Non-Negative Matrix Factorization and Quantum Support Vector Machines,include,"[""quantum_ml_for_finance""]",[],[],"classification across finance, healthcare, and e-commerce",quantum_ml,benchmark_comparison,0.8200,This work develops and benchmarks quantum machine learning methods (QNMF and QSVM) on classification tasks including financial datasets.,draft_llm,
40ca827d69b9,FRAUD DETECTION USING RESTRICTED BOLTZMANN MACHINES ASSISTED BY QUANTUM COMPUTING,include,"[""fraud_and_detection""]","[""quantum_ml_for_finance""]",[],bank fraud detection using quantum-assisted restricted Boltzmann machines,quantum_ml,benchmark_comparison,0.8200,This study develops a quantum-enhanced RBM for fraud detection and benchmarks its performance against classical RBMs on real and simulated datasets.,draft_llm,
b6a55230434d,Application of deep quantum neural networks to finance,include,"[""derivative_pricing""]","[""risk_management"", ""quantum_ml_for_finance""]",[],options pricing and Greeks computation,quantum_ml,simulator,0.8100,"The paper uses deep quantum neural networks for option pricing and analytical Greeks, fitting derivative pricing and risk management under a quantum ML approach.",draft_llm,
2fe0d0f15604,Variational Quantum Eigensolver for Classification in Credit Sales Risk,include,"[""credit_and_lending""]","[""quantum_ml_for_finance""]",[],credit risk classification,variational_or_vqe,simulator,0.8100,The paper uses a VQE-based quantum circuit for classifying customer credit risk in a simulated NISQ environment.,draft_llm,
6534fbda7b00,Quantum-Enhanced Deep Reinforcement Learning for Central Bank Digital Currency (CBDC) Liquidity Management,include,"[""risk_management"", ""quantum_ml_for_finance""]","[""benchmarking_and_advantage""]",[],liquidity management for commercial banks under CBDC-induced stress,variational_or_vqe,simulator,0.8100,The paper develops a variational quantum circuit-enhanced deep reinforcement learning framework for banking liquidity risk management and evaluates it through simulated stress-test benchmarks.,draft_llm,
2dc8d62cecac,Parameter Setting in Quantum Approximate Optimization of Weighted Problems,include,"[""optimization_methods""]","[""portfolio_optimization""]",[],portfolio optimization,qaoa_or_optimization,simulator,0.8000,The paper develops QAOA parameter setting heuristics (optimization methods) and validates them on a portfolio optimization problem.,draft_llm,
fbaaa4d89d56,Quantum Implementation of Risk Analysis-relevant Copulas,include,"[""risk_management""]","[""simulation_and_monte_carlo""]",[],Risk analysis via copula-based tail dependence modeling,other_gate_based,real_hardware,0.8000,The paper develops quantum circuits for risk analysis through copula sampling and validates them on real hardware for VaR computations.,draft_llm,
d429e0713a3d,Quantum Computing in Option Pricing,include,"[""derivative_pricing""]","[""simulation_and_monte_carlo"", ""benchmarking_and_advantage""]",[],European option pricing,amplitude_estimation,benchmark_comparison,0.8000,The paper develops and benchmarks quantum algorithms for pricing European options using amplitude estimation and QFT to compare against classical methods.,draft_llm,
34f8784d073c,Квантовая модель блуждания финансовых опционов,include,"[""derivative_pricing""]",[],[],option pricing via quantum walk,quantum_walk_or_search,analytical,0.8000,The paper develops an analytical quantum walk model for option pricing and compares it to classical random walk models.,draft_llm,
c7d33a63a50e,Quantum Risk Analysis: Beyond (Conditional) Value-at-Risk,include,"[""risk_management""]","[""simulation_and_monte_carlo""]",[],"quantum-based calculation of risk measures (VaR, CVaR, EVaR, RVaR)",amplitude_estimation,simulator,0.8000,Applies quantum amplitude estimation to compute risk measures and evaluates performance on a quantum simulator.,draft_llm,
76ee3cb38743,Quantum Speedup of Monte Carlo Integration with respect to the Number of Dimensions and its Application to Finance,include,"[""simulation_and_monte_carlo""]","[""risk_management""]",[],credit portfolio risk measurement,amplitude_estimation,analytical,0.8000,The paper develops a nested amplitude estimation approach for high-dimensional Monte Carlo integration and applies it to credit portfolio risk measurement.,draft_llm,
48fad011ea47,QADQN: Quantum Attention Deep Q-Network for Financial Market Prediction,include,"[""trading_and_execution""]","[""forecasting_and_prediction""]",[],financial market prediction and trading strategy development,quantum_ml,simulator,0.8000,Applies a hybrid quantum-classical reinforcement learning model for market prediction and trading to achieve improved risk-adjusted returns in backtesting simulations.,draft_llm,
bda61984dab6,Quantum option pricing using Wick rotated imaginary time evolution,include,"[""derivative_pricing""]",[],[],Quantum algorithm for pricing European and Asian options,variational_or_vqe,simulator,0.8000,The paper proposes a hybrid variational imaginary time evolution algorithm specifically for option pricing.,draft_llm,
980e150d15d2,Classical ensemble of Quantum-classical ML algorithms for Phishing detection in Ethereum transaction networks,include,"[""fraud_and_detection"", ""quantum_ml_for_finance""]","[""benchmarking_and_advantage""]",[],phishing detection in Ethereum transaction networks,variational_or_vqe,real_hardware,0.8000,The paper develops and benchmarks QSVM and VQC quantum-classical ML models on real hardware for phishing detection in blockchain transactions.,draft_llm,
52b948ec890d,Hybrid Quantum-Classical Algorithms for Loan Collection Optimization with Loan Loss Provisions,include,"[""credit_and_lending""]","[""optimization_methods""]",[],loan collection optimization in banking,qaoa_or_optimization,simulator,0.8000,The paper develops a QAOA-based hybrid approach for optimizing loan collection under loan loss provisions in a credit and lending context.,draft_llm,
ff62c3dd3f66,Hybrid Quantum-Classical Ensemble Learning for S\&P 500 Directional Prediction,include,"[""forecasting_and_prediction""]","[""quantum_ml_for_finance""]",[],S&P 500 directional market prediction,variational_or_vqe,simulator,0.8000,The paper develops a hybrid ensemble with a 4-qubit variational quantum circuit for directional forecasting on S&P 500 data.,draft_llm,
5087f7c0e2a3,Quantum Computing for Supply Chain Finance,include,"[""portfolio_optimization""]","[""benchmarking_and_advantage""]",[],supply chain trade finance portfolios,qaoa_or_optimization,simulator,0.8000,This study applies quantum optimization algorithms to trade finance portfolios and benchmarks their performance against classical optimizers.,draft_llm,
f41ef2bd968c,Quantum pricing with a smile: implementation of local volatility model on quantum computer,include,"[""derivative_pricing""]","[""simulation_and_monte_carlo""]",[],pricing of financial derivatives under a local volatility model,amplitude_estimation,analytical,0.8000,The paper develops quantum amplitude estimation circuits for pricing derivatives in a local volatility model and provides resource estimates.,draft_llm,
55cbe84d64e7,Quantum Speedup of Monte Carlo Integration in the Direction of Dimension and its Application to Finance,include,"[""risk_management""]","[""simulation_and_monte_carlo""]",[],credit portfolio risk measurement,amplitude_estimation,analytical,0.8000,The paper develops a nested quantum amplitude estimation approach for Monte Carlo integration applied to credit portfolio risk measurement.,draft_llm,
cc3196e053ee,Towards An End-To-End Approach For Quantum Principal Component Analysis,include,"[""quantum_ml_for_finance""]","[""risk_management""]",[],interest rate risk management,quantum_ml,simulator,0.8000,The paper develops an end-to-end quantum PCA algorithm applied to an interest rate risk finance use case using quantum machine learning techniques.,draft_llm,
da8962608c19,A Modular Engine for Quantum Monte Carlo Integration,include,"[""simulation_and_monte_carlo""]","[""benchmarking_and_advantage""]",[],evaluation of financial instruments via quantum Monte Carlo integration,amplitude_estimation,benchmark_comparison,0.8000,The paper presents a modular quantum Monte Carlo integration engine with an improved amplitude estimation method and extensive benchmarks for financial applications.,draft_llm,
8fec8d839e47,Q-DTN: A Quantum-Enhanced Framework for Secure Financial Risk Management,include,"[""fraud_and_detection""]","[""risk_management"", ""quantum_ml_for_finance""]",[],secure financial infrastructure – risk and fraud detection,quantum_ml,simulator,0.8000,The paper develops a hybrid quantum ML framework for real-time fraud detection within financial risk management and validates it via simulations.,draft_llm,
a0e970f7273f,An evolving objective function for improved variational quantum optimisation,include,"[""optimization_methods""]","[""portfolio_optimization""]",[],"combinatorial optimization (Max-Cut, Number Partitioning) and portfolio optimization",variational_or_vqe,simulator,0.8000,Introduces a new variational objective function (Ascending-CVaR) for VQE and QAOA and demonstrates its performance on portfolio and other combinatorial optimization problems via simulation.,draft_llm,
bf1f4204b1e6,Quantum advantage of Monte Carlo option pricing,include,"[""derivative_pricing""]","[""simulation_and_monte_carlo"", ""benchmarking_and_advantage""]",[],financial option pricing via Monte Carlo,amplitude_estimation,simulator,0.8000,The paper focuses on Monte Carlo option pricing (derivative_pricing) with quantum speedup analysis (benchmarking_and_advantage) using simulated quantum Monte Carlo methods (simulation_and_monte_carlo) based on amplitude estimation.,draft_llm,
8908fea924fc,Efficient State Preparation for Quantum Amplitude Estimation,include,"[""derivative_pricing""]","[""simulation_and_monte_carlo""]",[],option pricing under the Heston model and numerical integration,amplitude_estimation,real_hardware,0.8000,The paper focuses on efficient state preparation for quantum amplitude estimation applied to option pricing under the Heston model using Monte Carlo methods.,draft_llm,
85fbbb9f2a42,A Preprocessing Perspective for Quantum Machine Learning Classification Advantage in Finance Using NISQ Algorithms,include,"[""quantum_ml_for_finance""]",[],[],financial classification tasks,variational_or_vqe,simulator,0.8000,The paper demonstrates a variational quantum classification approach with LDA preprocessing on financial data using simulated NISQ algorithms.,draft_llm,
e5bf6b9bb57c,Exploring Quantum Neural Networks for Demand Forecasting,include,"[""forecasting_and_prediction""]","[""quantum_ml_for_finance""]",[],demand forecasting for vehicle financing,quantum_ml,simulator,0.8000,The paper uses quantum neural networks for demand forecasting in vehicle financing and evaluates performance on a simulator.,draft_llm,
eebce1bd92e1,Quantum computational finance: martingale asset pricing for incomplete markets,include,"[""derivative_pricing""]","[""optimization_methods""]",[],asset pricing in incomplete markets using martingale measures,linear_systems_or_hhl,simulator,0.8000,The paper develops quantum linear‐programming and linear‐systems algorithms for derivative pricing in incomplete markets and tests them via numerical simulations of the Black-Scholes-Merton model.,draft_llm,
470b798927ef,Extrapolation method to optimize linear-ramp QAOA parameters: Evaluation of QAOA runtime scaling,include,"[""portfolio_optimization""]","[""optimization_methods"", ""benchmarking_and_advantage""]",[],"portfolio optimization, feature selection, and clustering",qaoa_or_optimization,benchmark_comparison,0.8000,"The paper introduces an extrapolation strategy for linear-ramp QAOA parameters and benchmarks its runtime scaling, demonstrating superior scaling in portfolio optimization.",draft_llm,
320ac2390210,Explicit block-encoding for partial differential equation-constrained optimization,include,"[""optimization_methods""]",[],[],PDE‐constrained optimization with applications including Black‐Scholes parameter calibration,linear_systems_or_hhl,simulator,0.8000,The paper develops a quantum algorithm for PDE‐constrained optimization via block‐encoding and validates it through numerical simulation.,draft_llm,
14ceb7e36df7,Time series generation for option pricing on quantum computers using tensor network,include,"[""derivative_pricing""]","[""quantum_ml_for_finance""]",[],path-dependent option pricing via tensor-network time-series generation,quantum_ml,simulator,0.8000,"The paper proposes a tensor-network generative model for path-dependent option pricing, aligning with derivative pricing and quantum ML methods evaluated via simulation.",draft_llm,
bb719c33a7f1,Comparative Study of Quantum-Circuit Scalability in a Financial Problem,include,"[""risk_management""]","[""benchmarking_and_advantage""]",[],Expectation value estimation of bonds in quantum risk analysis,amplitude_estimation,benchmark_comparison,0.8000,The study benchmarks circuit complexity of amplitude estimation for bond expectation values in a quantum risk analysis context across two hardware platforms.,draft_llm,
a0bb411d1801,On the potential of quantum walks for modeling financial return distributions,include,"[""risk_management""]","[""forecasting_and_prediction"", ""benchmarking_and_advantage""]",[],Modeling of financial return distributions and asset price dynamics,quantum_walk_or_search,simulator,0.8000,"The paper uses discrete-time quantum walks to model and simulate return distributions, comparing with classical methods for risk and forecasting applications.",draft_llm,
6377e377053e,Enhanced fill probability estimates in institutional algorithmic bond trading using statistical learning algorithms with quantum computers,include,"[""trading_and_execution""]","[""quantum_ml_for_finance"", ""forecasting_and_prediction""]",[],institutional algorithmic bond trading fill probability estimation,quantum_ml,real_hardware,0.8000,The paper uses quantum-generated data transforms to improve fill probability predictions in algorithmic trading on IBM hardware.,draft_llm,
645e6ec4f04e,High-dimensional counterdiabatic quantum computing,include,"[""optimization_methods""]","[""portfolio_optimization""]",[],"High-dimensional counterdiabatic quantum algorithms applied to multiway number partitioning, max 3-cut, and portfolio optimization",other_gate_based,simulator,0.8000,The paper introduces a high-dimensional counterdiabatic gate-based optimization method evaluated via simulation and demonstrated on portfolio optimization among other problems.,draft_llm,
9bc9b29fc6af,Hybrid LLM and Higher-Order Quantum Approximate Optimization for CSA Collateral Management,include,"[""risk_management""]","[""optimization_methods""]",[],CSA collateral management under ISDA Credit Support Annexes,qaoa_or_optimization,benchmark_comparison,0.8000,"The paper focuses on optimizing collateral allocation under ISDA CSAs using higher-order QAOA, fitting risk management and optimization methods with benchmark comparison to classical baselines.",draft_llm,
852010d3745d,Combinatorial Amplitude Patterns via Nested Quantum Affine Transformations,include,"[""risk_management""]",[],[],financial risk assessment via combinatorial portfolio return computation,other_gate_based,conceptual_only,0.8000,The paper presents a gate-based quantum framework for combinatorial amplitude computations applied to financial risk assessment (portfolio return calculations).,draft_llm,
dfe7c7ebfb9f,Financial Portfolio Optimization: A QAOA and VQE Formulation for Sharpe Ratio Maximization,include,"[""portfolio_optimization""]","[""optimization_methods""]",[],Sharpe ratio–based portfolio selection,qaoa_or_optimization,simulator,0.8000,The paper applies QAOA and VQE variational optimization methods to maximize portfolio Sharpe ratio using simulated quantum experiments.,draft_llm,
49463c91e93f,A Hybrid Model of Primary Ensemble Empirical Mode Decomposition and Quantum Neural Network in Financial Time Series Prediction,include,"[""forecasting_and_prediction""]","[""quantum_ml_for_finance""]",[],stock market time series prediction,quantum_ml,simulator,0.8000,"The paper proposes a quantum neural network hybrid model for forecasting stock index time series, evaluated via simulation.",draft_llm,
21611a37dd85,Synthetic data generation with hybrid quantum-classical models for the financial sector,include,"[""quantum_ml_for_finance""]","[""benchmarking_and_advantage""]",[],synthetic financial data generation for privacy and integrity,quantum_ml,simulator,0.8000,The paper develops a hybrid quantum-classical GAN for synthetic financial data and compares it against a classical baseline on a simulator.,draft_llm,
ba792b0b6f24,A Novel Decomposition‐Ensemble Approach for Forecasting Stock Price With Quantum Neural Network and Big Data,include,"[""forecasting_and_prediction""]","[""quantum_ml_for_finance""]",[],stock price forecasting using Shenzhen Stock Exchange data,quantum_ml,simulator,0.8000,The paper develops a quantum neural network model for stock price forecasting evaluated via simulation against benchmarks.,draft_llm,
acc55c7d6a2a,Quantum Computing Approaches to Portfolio Optimization Under Risk and Market Uncertainty,include,"[""portfolio_optimization""]","[""optimization_methods""]",[],investment management under market uncertainty,variational_or_vqe,conceptual_only,0.8000,"The study focuses on hybrid variational quantum-classical approaches for portfolio optimization under uncertain market conditions, primarily discussing theoretical advantages in the NISQ era.",draft_llm,
c7b77a40d1ea,Quantum Generative Models of Mid-Price Movement in Limit Order Books,include,"[""forecasting_and_prediction""]","[""quantum_ml_for_finance""]",[],limit order book mid-price movement modeling,quantum_ml,simulator,0.8000,The paper proposes and evaluates a quantum generative model for predicting mid-price movements in limit order books using parameterized quantum circuits.,draft_llm,
845689734409,A quantum unstructured search algorithm for discrete optimisation: the use case of portfolio optimisation,include,"[""portfolio_optimization""]","[""optimization_methods""]",[],combinatorial portfolio optimisation,quantum_walk_or_search,conceptual_only,0.8000,This paper introduces a Grover‐based quantum unstructured search algorithm applied to portfolio optimization with a complexity analysis and circuit description only.,draft_llm,
c0da85ef2954,Train-and-Scaling the Quantum Alternating Operator Ansatz to Solve Portfolio Diversification,include,"[""portfolio_optimization""]","[""optimization_methods""]",[],portfolio diversification,qaoa_or_optimization,simulator,0.8000,The work applies the Quantum Alternating Operator Ansatz to a portfolio diversification optimization problem and reports simulator-based results.,draft_llm,
8a2ce0575ff1,Quantum Reinforcement Learning Trading Agent for Sector Rotation in the Taiwan Stock Market,include,"[""trading_and_execution""]","[""quantum_ml_for_finance""]",[],sector rotation trading in the Taiwan stock market,quantum_ml,benchmark_comparison,0.8000,The paper develops and benchmarks a hybrid quantum-classical reinforcement learning trading agent for sector rotation against classical models.,draft_llm,
dd43141323b8,Applying QNLP to Sentiment Analysis in Finance,include,"[""quantum_ml_for_finance""]","[""forecasting_and_prediction""]",[],sentiment analysis in finance,quantum_ml,simulator,0.8000,"This paper applies QNLP, a quantum machine learning approach, to financial sentiment analysis, positioning it as a predictive task evaluated via software simulation.",draft_llm,
70217d6e8f7f,Hybrid Quantum-Classical Algorithm For Robust Optimization via Stochastic-Gradient Online Learning,include,"[""optimization_methods""]",[],[],robust linear and semidefinite programming in finance and engineering,hybrid_unspecified,analytical,0.8000,Develops a hybrid quantum-classical algorithm for robust convex optimization with theoretical dimension-based speedup.,draft_llm,
26668f5bb362,Quantum-Enhanced AI and Machine Learning: Transforming Predictive Analytics,include,"[""quantum_ml_for_finance""]","[""forecasting_and_prediction""]",[],financial predictive analytics,quantum_ml,benchmark_comparison,0.8000,"The study uses quantum ML models to enhance predictive analytics in finance, comparing classical and quantum methods.",draft_llm,
47412220e1bb,Quantum Computational Algorithms for Derivative Pricing and Credit Risk in a Regime Switching Economy,include,"[""derivative_pricing"", ""credit_and_lending""]","[""risk_management""]",[],pricing options and credit risk in a regime-switching economy,amplitude_estimation,conceptual_only,0.8000,The paper proposes gate-based quantum algorithms for derivative pricing and credit risk estimation under regime-switching models using amplitude estimation but provides no empirical implementation.,draft_llm,
a254f338377d,Quantum Advantage in Trading: A Game-Theoretic Approach,include,"[""trading_and_execution""]","[""benchmarking_and_advantage""]",[],quantum game-theoretic trading strategies and alpha generation,other_gate_based,real_hardware,0.8000,This paper applies quantum game-theoretic models to trading and demonstrates a quantum advantage on ion-trap hardware.,draft_llm,
74c6ac2ca350,Solving General QUBOs with Warm-Start QAOA via a Reduction to Max-Cut,include,"[""optimization_methods""]",[],[],"General QUBO combinatorial optimization including portfolio optimization, traveling salesman, and maximum independent set",qaoa_or_optimization,simulator,0.8000,The paper develops and empirically benchmarks warm-start QAOA methods for solving general QUBO optimization problems.,draft_llm,
9fd619b02b3e,Quantum computational insurance and actuarial science,include,"[""insurance_and_actuarial""]",[],[],quantum algorithms for insurance and actuarial models,other_gate_based,simulator,0.8000,The paper systematically explores quantum computation applied to insurance and actuarial science with numerical demonstrations on simulators.,draft_llm,
77f0bbb6e5f3,Enhancing Interpretability of Quantum-Assisted Blockchain Clustering via AI Agent-Based Qualitative Analysis,include,"[""fraud_and_detection""]","[""quantum_ml_for_finance""]",[],blockchain transaction data clustering for fraud detection,quantum_ml,simulator,0.8000,"The paper develops a quantum-assisted clustering framework for blockchain fraud detection using QNNs and AI agents, fitting both fraud detection and quantum ML in finance.",draft_llm,
e2976806d26c,Enhancing African market predictions: Integrating quantum computing with Echo State Networks,include,"[""forecasting_and_prediction""]","[""quantum_ml_for_finance""]",[],African stock market prediction,quantum_ml,simulator,0.8000,"The paper presents a quantum-enhanced Echo State Network applied to financial time-series forecasting, demonstrating superior prediction performance.",draft_llm,
e9e49c657667,Scenario-Based Macroeconomic and Financial Forecasting Using Quantum-Enhanced Models,include,"[""forecasting_and_prediction""]","[""risk_management"", ""quantum_ml_for_finance""]",[],scenario-based macroeconomic and financial forecasting,quantum_ml,conceptual_only,0.8000,The paper focuses on quantum-enhanced forecasting models applied to macro-financial scenarios with theoretical analysis only.,draft_llm,
8e2194183afe,Robustness of Quantum Algorithms Against Approximate Data Representations,include,"[""benchmarking_and_advantage""]","[""optimization_methods""]","[""data_embedding_and_encoding""]",robustness of variational amplitude encoding in quantum algorithms,variational_or_vqe,simulator,0.8000,The paper systematically benchmarks and optimizes approximate amplitude encoding via variational circuits in a noiseless simulation setting.,draft_llm,
ccdba169348e,Quantum-Enhanced Generative Models for Rare Event Prediction,include,"[""forecasting_and_prediction""]","[""quantum_ml_for_finance""]",[],"Rare event prediction across finance, climate, and protein structure",variational_or_vqe,simulator,0.8000,"The paper presents a hybrid variational quantum generative model for rare-event prediction, including applications to financial datasets.",draft_llm,
0030bd185e0d,"AI-Augmented Quantitative Finance: A Multi-Methodological Framework Combining Machine Learning, Deep Learning, and Quantum Computing for Predictive Risk Modeling",include,"[""risk_management""]","[""forecasting_and_prediction""]",[],predictive risk modeling in high-dimensional financial environments,hybrid_unspecified,simulator,0.8000,The paper proposes a hybrid AI and quantum computing framework for predictive risk modeling and evaluates its performance using simulated financial datasets.,draft_llm,
342ce43a11d1,Quantum Monte Carlo for Economics: Stress Testing and Macroeconomic Deep Learning,include,"[""simulation_and_monte_carlo""]","[""risk_management"", ""benchmarking_and_advantage""]",[],bank stress testing and macroeconomic deep learning,amplitude_estimation,benchmark_comparison,0.8000,Applies quantum Monte Carlo algorithms to bank stress testing and macroeconomic models and benchmarks performance gains against classical approaches.,draft_llm,
36432eaf1f31,Characterizing asymmetric and bimodal long-term financial return distributions through quantum walks,include,"[""forecasting_and_prediction""]","[""simulation_and_monte_carlo""]",[],modeling long-term financial return distributions,quantum_walk_or_search,simulator,0.8000,"The paper employs a discrete-time quantum walk model to characterize long-term return distributions, fitting a forecasting and simulation context.",draft_llm,
e4cc3a4835ea,Hybrid Quantum-Classical Machine Learning with PennyLane: A Comprehensive Guide for Computational Research,include,"[""quantum_ml_for_finance""]","[""portfolio_optimization""]",[],Hybrid quantum-classical ML framework with portfolio optimization use case,quantum_ml,simulator,0.8000,This paper presents a general hybrid quantum-classical ML framework with demonstrations including portfolio optimization.,draft_llm,
455f0fa41521,Research on the Design of Financial Data Analysis Platform with Joint PSO-HQCNN and RPA Robot Visualization Technology,include,"[""quantum_ml_for_finance""]","[""optimization_methods""]",[],RPA-based enterprise financial data analysis,quantum_ml,simulator,0.8000,The paper develops a hybrid quantum convolutional neural network with PSO for automated financial data analysis.,draft_llm,
64a4167a442c,Quantum Machine Learning for Advanced Data Processing in Business Analytics: A Path Toward Next-Generation Solutions,include,"[""quantum_ml_for_finance""]","[""forecasting_and_prediction""]",[],"business analytics (financial modeling, supply chain, customer behavior prediction)",quantum_ml,real_hardware,0.8000,"The paper focuses on applying QML algorithms (VQE, QSVM) to business analytics including financial modeling and prediction, validated on real quantum hardware.",draft_llm,
26908b5e0542,Quantum Portfolios of Observables and the Risk Neutral Valuation Model,include,"[""derivative_pricing""]",[],[],quantum option pricing via observables portfolios,other_gate_based,conceptual_only,0.8000,The paper derives a risk-neutral valuation model for options using quantum portfolios of observables through a theoretical Fokker-Planck framework.,draft_llm,
01326ce2213f,"Quantum Chebyshev Transform: Mapping, Embedding, Learning and Sampling Distributions",include,"[""quantum_ml_for_finance""]","[""simulation_and_monte_carlo""]",[],generative modeling and sampling of financial distributions,quantum_ml,conceptual_only,0.8000,The paper presents a conceptual quantum ML paradigm for embedding and sampling financial distributions via a Chebyshev transform.,draft_llm,
01e7ba36bcfc,Analysis of a hybrid quantum network for classification tasks,include,"[""quantum_ml_for_finance""]","[""benchmarking_and_advantage""]",[],financial data classification,hybrid_unspecified,simulator,0.8000,Focuses on a hybrid quantum-classical network for financial data classification and benchmarking against classical models.,draft_llm,
d8858dd025e5,A Privacy-Preserving Federated Framework with Hybrid Quantum-Enhanced Learning for Financial Fraud Detection,include,"[""fraud_and_detection""]","[""quantum_ml_for_finance""]",[],privacy-preserving federated financial fraud detection,quantum_ml,conceptual_only,0.8000,The paper proposes a hybrid quantum-enhanced federated learning framework specifically for financial fraud detection using quantum ML methods.,draft_llm,
d560c2df6ac0,Enhancing Financial Time Series Prediction with Quantum-Enhanced Synthetic Data Generation: A Case Study on the S&P 500 Using a Quantum Wasserstein Generative Adversarial Network Approach with a Gradient Penalty,include,"[""forecasting_and_prediction"", ""quantum_ml_for_finance""]",[],[],financial time series prediction (S&P 500),quantum_ml,simulator,0.8000,"The paper uses a quantum GAN to generate synthetic data for financial time series forecasting, fitting the forecasting and quantum ML topics with simulated evaluation.",draft_llm,
0d70169cb87f,A Comparative Study of Classical and Quantum Machine Learning for Large-Scale Financial Forecasting,include,"[""forecasting_and_prediction""]","[""quantum_ml_for_finance""]",[],large-scale financial forecasting across assets and vol surfaces,quantum_ml,conceptual_only,0.8000,"The paper centers on comparing classical and quantum ML methods for financial forecasting, positioning quantum ML as the key methodological focus.",draft_llm,
dd4a45af4eb4,Wavelet Based Financial Forecast Ensemble Featuring Hybrid Quantum-Classical LSTM Model,include,"[""forecasting_and_prediction""]","[""quantum_ml_for_finance""]",[],stock price forecasting,quantum_ml,simulator,0.8000,The paper proposes a hybrid quantum-classical LSTM ensemble model to forecast stock prices using wavelet preprocessing.,draft_llm,
8d9fbaf6510b,A time-Series Model Based on Quanntum Walk in terms of Quantum Bernoulli Noise,include,"[""forecasting_and_prediction""]",[],[],financial time-series forecasting,quantum_walk_or_search,conceptual_only,0.8000,This paper develops a quantum walk-based time-series model for financial forecasting and discusses its properties conceptually.,draft_llm,
f054252b17db,Adaptive AI and quantum computing for real-time financial fraud detection and cyber-attack prevention in U.S. healthcare,include,"[""fraud_and_detection""]","[""quantum_ml_for_finance""]","[""cyber_security""]",real-time fraud and cyber-attack detection in U.S. healthcare,quantum_ml,simulator,0.8000,The paper proposes a hybrid quantum-enhanced AI framework for real-time financial fraud and cyber-attack detection in healthcare using quantum machine learning evaluated via simulations.,draft_llm,
f4e9c93acb94,Quantum Walks–Based Adaptive Distribution Generation with Efficient CUDA-Q Acceleration,include,"[""simulation_and_monte_carlo""]","[""benchmarking_and_advantage""]",[],adaptive distribution generation for financial simulation,quantum_walk_or_search,benchmark_comparison,0.8000,The paper develops a quantum-walk-based generator for financial simulation distributions and validates its performance via extensive benchmarks.,draft_llm,
344dc568ca5d,Leveraging Quantum Machine Learning to Optimize High-Frequency Trading Strategies in U.S. Treasuries and Forex Markets,include,"[""trading_and_execution""]","[""quantum_ml_for_finance"", ""forecasting_and_prediction""]",[],high-frequency trading strategies in US Treasuries and Forex markets,quantum_ml,simulator,0.8000,"The paper applies quantum machine learning models to optimize and forecast high-frequency trading strategies, fitting trading execution and QML finance themes.",draft_llm,
a801ca3560e0,Quantum Machine Learning: An Application of Quantum Support Vector Machines for Financial Data Classification,include,"[""quantum_ml_for_finance""]",[],[],financial data classification,quantum_ml,simulator,0.8000,"The paper applies quantum support vector machines, a quantum ML method, to classify financial data and is likely evaluated via simulation.",draft_llm,
1b554a506320,"A Study on Quantum and Classical Simulations for Molecular Systems, Materials Science and Financial Modeling",include,"[""simulation_and_monte_carlo""]",[],[],financial modeling,variational_or_vqe,simulator,0.7900,The paper centers on quantum Monte Carlo simulation methods for financial modeling using variational quantum algorithms in a simulator environment.,draft_llm,
1d715e0cd1aa,"HQFS: Hybrid Quantum Classical Financial Security with VQC Forecasting, QUBO Annealing, and Audit-Ready Post-Quantum Signing",include,"[""portfolio_optimization"", ""forecasting_and_prediction""]","[""risk_management"", ""quantum_ml_for_finance"", ""optimization_methods""]",[],hybrid forecasting and discrete-constrained portfolio rebalancing,variational_or_vqe,benchmark_comparison,0.7800,"The paper presents a hybrid VQC-based forecasting and QUBO-based portfolio optimization pipeline, evaluated against classical baselines on market data.",draft_llm,
2896abff2596,Hybrid Quantum-Classical Transfer Learning Model for Credit Risk Assessment with Reduced Quantum Overhead and Enhanced Minority Class Prediction,include,"[""credit_and_lending""]","[""quantum_ml_for_finance""]",[],credit risk assessment,quantum_ml,simulator,0.7800,"The paper proposes a hybrid quantum-classical ML approach for credit risk classification, fitting within credit_and_lending and quantum_ml_for_finance, evaluated via simulation.",draft_llm,
683bece8f94d,Application of Quantum Computers in Foreign Exchange Reserves Management,include,"[""portfolio_optimization""]","[""risk_management"", ""simulation_and_monte_carlo""]",[],foreign exchange reserves management,hybrid_unspecified,real_hardware,0.7800,The paper demonstrates portfolio optimization and risk measurement via quantum Monte Carlo and linear-system/QAOA methods for FX reserves management on IBM hardware.,draft_llm,
596d3496c56c,Unleashing the Potential of LLMs for Quantum Computing: A Study in Quantum Architecture Design,include,"[""optimization_methods""]","[""benchmarking_and_advantage""]","[""quantum_architecture_search""]",LLM-assisted ansatz design for quantum finance and chemistry benchmarks,variational_or_vqe,benchmark_comparison,0.7800,The paper develops an LLM-based variational ansatz search method and benchmarks it against state-of-the-art circuit design approaches on quantum finance tasks.,draft_llm,
d388ccd2fff8,A Hybrid Quantum–Classical LSTM Approach for Predicting the Stock Market,include,"[""forecasting_and_prediction""]","[""quantum_ml_for_finance""]",[],stock market prediction,quantum_ml,simulator,0.7800,"The paper proposes a hybrid quantum-classical LSTM for stock market forecasting, a quantum ML approach evaluated via simulation.",draft_llm,
