paper_id,title,human_decision,ai_decision,ai_confidence,discrepancy_type,re_review_decision,notes
e19d0c24c7bf,Chemical accuracy from quantum Monte Carlo for the Benzene Dimer,exclude,exclude,0.9800,agree_exclude,exclude,auto: both agree exclude
d53d98483580,Leveraging artificial intelligence for enhanced risk management in financial services: Current applications and future prospects,exclude,exclude,0.8800,agree_exclude,exclude,auto: both agree exclude
dd72b3bbe51a,Anesthetic Action and “Quantum Consciousness”,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
5c1eea9bf0f3,Transforming Public Sector Finance: The Impact of AI-Driven Financial Advisory Systems,exclude,exclude,0.8200,agree_exclude,exclude,auto: both agree exclude
0bae943bc837,Food Security and Sustainable Agriculture with Quantum AI,exclude,exclude,0.7800,agree_exclude,exclude,auto: both agree exclude
581a9bdd2510,Loop Feynman integration on a quantum computer,exclude,exclude,0.8600,agree_exclude,exclude,auto: both agree exclude
034ce56023c2,"Big Data Mining and Analysis: Methods, Challenges, Applications, and Future Trends",exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
295d7bd45e0a,Multidimensional Quantum Channel Encoding: Breaking the Classical Shannon Limit Through Phase-Depth Walsh-Hadamard Multiplexing,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
daf9ce9100b6,Towards a Unified Digital Ecosystem: The Role of Platform Technology Convergence,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
7225d3d0bac7,Can Markets Price Quantum Risk? Equity Valuation and Stock Reactions to Quantum Breakthrough Announcements,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
8e2194183afe,Robustness of Quantum Algorithms Against Approximate Data Representations,exclude,include,0.8700,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.87)
d568499b62bb,Secure keys data distribution based user-storage-transit server authentication process model using mathematical post-quantum cryptography methodology,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
b9c677158cd2,Leveraging Quantum Computing and AI-Driven Integration Platforms for Next-Generation Enterprise Architectures,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
317e6bb03bfa,A quantum generative adversarial network for distributions,exclude,include,0.8200,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.82)
cded9dd64213,"Variational Quantum Algorithms in Anomaly Detection, Fraud Indicator Identification, Credit Scoring, and Stock Price Prediction",exclude,include,0.6200,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.62)
ccd91976053c,"The Future of AI, Quantum Computing, Blockchain, and Reinforcement Learning: A Comprehensive Overview with Critiques and Future Strategies",exclude,exclude,0.8000,agree_exclude,exclude,auto: both agree exclude
0a7f6ad8f31f,The Role of Financial Institutions in Driving the Quantum Revolution,exclude,exclude,0.8800,agree_exclude,exclude,auto: both agree exclude
62389678cd0e,Quantum Computing Meets Cryptography Building the Future of Secure Technology - Kiran Kaur Raina,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
645e6ec4f04e,High-dimensional counterdiabatic quantum computing,include,include,0.9000,agree_include,include,auto: both agree include
fcff116a6cd1,Crowd-Sourcing High-Value Information via Quantum Intelligence Game,exclude,exclude,0.7500,agree_exclude,exclude,auto: both agree exclude
d0176849806b,Quantum Virtualization for Scalable Fintech Workflows: Multi-Tenant qVMs in Quantum Cloud Environments,exclude,include,0.8700,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.87)
46aaa97f9f65,Quantum-AI Tariff and Recession Early Warning System (Q-TREWS): A Revolutionary Economic Prediction and Intervention Model,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
86891f250a78,Quantum machine learning on near-term quantum devices: Current state of supervised and unsupervised techniques for real-world applications,include,exclude,0.9000,human_only,include,"auto: human include confirmed (AI conf=0.90, reason=EX-NOMETHOD)"
c0182e500e61,Quantum algorithms for Monte Carlo integration using pseudo-random numbers,include,exclude,0.8000,human_only,include,"auto: human include confirmed (AI conf=0.80, reason=EX-TOOSHORT)"
6762cfa351bc,Quantum Computing and Islamic Banking: Legal Framework for Transforming Egypt's Financial Sector,exclude,exclude,0.8000,agree_exclude,exclude,auto: both agree exclude
2eefb7cd4ee7,"37th Conference of the North American Fuzzy Information Processing Society, NAFIPS 2018",exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
b9bbd2d099f0,"Quantum Binomial Tree, An Effective Method for Probability Distribution Loading for Derivative Pricing",include,include,0.9200,agree_include,include,auto: both agree include
17382b2fd33a,Fundamentals of Quantum Computing Principles Qubits and Quantum Gates,include,exclude,0.8500,human_only,include,"auto: human include confirmed (AI conf=0.85, reason=EX-NOMETHOD)"
4adb16a5e179,Distributed quantum computing models: Study of architectures and models for the distribution of quantum computing tasks across multiple quantum nodes,include,exclude,0.7800,human_only,include,"auto: human include confirmed (AI conf=0.78, reason=EX-NOMETHOD)"
3c79c53d5d90,Portfolio Optimization with Digitized-Counterdiabatic Quantum Algorithms,include,include,0.9500,agree_include,include,auto: both agree include
53cdbb737343,Portfolio Optimization using Accelerated Quantum Simulation,include,include,0.0000,agree_include,include,auto: both agree include
0ca6c42d99a9,Quantum inspired qubit qutrit neural networks for real time financial forecasting,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
8d9fbaf6510b,A time-Series Model Based on Quanntum Walk in terms of Quantum Bernoulli Noise,include,include,0.6000,agree_include,include,auto: both agree include
be99cbfdae0e,The Unvalidated Oracle: 20-Year Audit of Management Consulting Technology Forecast Failures (2005-2025),exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
c55921628c63,Tensor Decompositions for Data Science,exclude,exclude,0.8800,agree_exclude,exclude,auto: both agree exclude
dca63675e36a,Hybrid Quantum Deep Learning for Financial Market Trend Prediction,include,include,0.8200,agree_include,include,auto: both agree include
b83c2511efb8,Implementing Risk-Based Audit Systems to Improve Accountability in U.S. Affordable Housing Programs,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
9bce40f9209f,The Model of Coexistence of Fiat and Cryptocurrency in an Economic Area,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
95ad3a8d8949,Unlocking financial innovation through strategic investments in information management: a systematic review,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
1f29c7d944f5,"Navigating the Abyss – Illuminating Data Leakage Threats, Mitigations, and Future Horizons",exclude,exclude,0.9400,agree_exclude,exclude,auto: both agree exclude
67ef832f18a2,Quantum Computing Applications in Financial Modeling and Portfolio Optimization,include,exclude,0.7800,human_only,include,"auto: human include confirmed (AI conf=0.78, reason=EX-NOMETHOD)"
24737f0cf9a0,TRANSFORMATION OF NEGOTIATION STRATEGIES IN THE ERA OF ARTIFICIAL INTELLIGENCE,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
3c6dd2765835,Quantum Two-Sample Test for Investment Strategies,exclude,exclude,0.6500,agree_exclude,exclude,auto: both agree exclude
e7a389fae14b,Real-Time Data Analytics Integration: A Technical Deep Dive,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
f96f14134a21,Hybrid Quantum Neural Networks with Amplitude Encoding: Advancing Recovery Rate Predictions,exclude,include,0.9000,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.90)
5b2393e46da8,Towards Quantum-Ready Blockchain Fraud Detection via Ensemble Graph Neural Networks,exclude,exclude,0.8600,agree_exclude,exclude,auto: both agree exclude
fcce450802f2,Applications of Quantum Computing in AI,exclude,exclude,0.8200,agree_exclude,exclude,auto: both agree exclude
0809616b95d6,N‑K UNIVERSAL COMPUTER SIMULATION: COMPLETE IT SECTOR REVOLUTION — SHARIA-BASED TRANSFORMATION OF PAKISTAN,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
26839ed42992,Index,exclude,exclude,0.9300,agree_exclude,exclude,auto: both agree exclude
50948960f6b0,"Quantum-Dot Cellular Automata for Arithmetic Circuits: A Novel Approach to Adders, Subtractors and Comparators",exclude,exclude,0.8600,agree_exclude,exclude,auto: both agree exclude
2970b0f6fd48,"Artificial Intelligence for Dynamical Systems in Wireless Communications, Financial Markets, and Engineering: Modeling for the Future",exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
fcfb946dfb73,Enhancing Interpretability of Quantum-Assisted Blockchain Clustering via AI Agent-Based Qualitative Analysis,exclude,exclude,0.8000,agree_exclude,exclude,auto: both agree exclude
6e43ede17721,A narrative review on quantum finance theory,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
45bb659a6bb7,The Quantum Future of Finance Applications,include,exclude,0.8000,human_only,include,"auto: human include confirmed (AI conf=0.80, reason=EX-NOMETHOD)"
29fb72671cd7,World Innovative Digital Expansion: Characteristics of the Moment,exclude,exclude,0.8600,agree_exclude,exclude,auto: both agree exclude
aeea7580b6f5,Fortifying Financial Integrity: Advanced Fraud Detection Techniques for Business Security,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
d65e56ab1b3b,"AI IN BANKING: CURRENT APPLICATIONS, CHALLENGES, AND PROSPECTS",exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
0e2942155b17,Classical optimization with imaginary time block encoding on quantum computers: The MaxCut problem,include,exclude,0.9000,human_only,include,"auto: human include confirmed (AI conf=0.90, reason=EX-NONFIN)"
8d50523258ba,Dependence on technology and market manipulation as potential risks of using artificial intelligence in finance,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
5f5133229f76,Spectral Graph Compression in Deploying Recommender Algorithms on Quantum Simulators,exclude,include,0.9200,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.92)
4ae9c89aa263,"The Intersection of Quantum Computing, Artificial Intelligence and Financial Risks: A Bibliometric Analysis of the Modern Financial Sector",exclude,exclude,0.8000,agree_exclude,exclude,auto: both agree exclude
d76ce1e8a91b,Quantum Computational Finance: Quantum Algorithm for Portfolio Optimization,include,include,0.5000,agree_include,include,auto: both agree include
6a577b940397,ENHANCING QUANTUM CRYPTOGRAPHY WITH MACHINE AND DEEP LEARNING A HYBRID APPROACH FOR SECURE AND SCALABLE POST-QUANTUM SECURITY,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
08e9846d3e50,The Job Market Outlook for Residency Graduates: Clear Weather Ahead for the Butterflies?,exclude,exclude,0.9900,agree_exclude,exclude,auto: both agree exclude
dc3f2fc6a306,A Quantum-Classical Hybrid Model for Long-term Network Traffic Prediction,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
6d1bf1b48b99,Quantum Computing in Digital Marketing: The Next Revolution,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
877c511ed096,Introduction to Machine Learning and Artificial Intelligence in Banking and Finance,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
75cd91455541,Quantum versus classical generative modelling in finance,include,include,0.9300,agree_include,include,auto: both agree include
291abba8a19e,QuanFraud: Quantum State Verification Scheme for Fraud Detection in IoT-Assisted Quantum-Blockchain Networks,exclude,include,0.9000,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.90)
1bf5fc02b95b,QEA-FAD: Quantum Enhanced Autoencoders for Anomaly Detection in Finance and Healthcare,exclude,include,0.9200,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.92)
1283268c0744,Enhancing Cybersecurity Protocols in Financial Networks through Reinforcement Learning,exclude,exclude,0.8600,agree_exclude,exclude,auto: both agree exclude
74caf4d33a78,Privacy-Preserving and Quantum-Enhanced AI for Sensitive Data Protection,exclude,exclude,0.7500,agree_exclude,exclude,auto: both agree exclude
fa38d643f9be,Ethical Machines,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
c1aa6c306cde,Implementing Quantum Generative Adversarial Network (qGAN) and QCBM in Finance,exclude,include,0.8500,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.85)
3389f460a4fa,Q-CVaR-Fold: A Quantum CVaR Contrastive LearningFramework for Protein-Folding Decoy Scoring,exclude,exclude,0.9600,agree_exclude,exclude,auto: both agree exclude
f2f6c480f4f4,"Smart Factories, Smarter Finances: AI’s Role in Cost Efficiency &amp; Profitability",exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
2a5efc7b8178,Design of a Blockchain-Driven Quantum Identity Model Using QHA-AC FQET and RL-QIDA Methods in Cloud Microservices,exclude,include,0.0000,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.00)
f80fc2ca086c,Deep-neural-network approach to solving the ab initio nuclear structure problem,exclude,exclude,0.9800,agree_exclude,exclude,auto: both agree exclude
7012f13a70a3,Unsupervised Quantum Anomaly Detection on Noisy Quantum Processors,exclude,include,0.9200,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.92)
ef54147ad544,Optimizing Financial Data Integrity with SAP BTP: The Future of Cloud-Based Financial Solutions,exclude,exclude,0.9100,agree_exclude,exclude,auto: both agree exclude
235183650ee0,Quantum Neural Network for Time Series Forecasting: Harnessing Quantum Computing's Potential in Predictive Modeling,exclude,include,0.6000,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.60)
aa49a3ebfbe6,Future of Quantum Computing in Cyber Security,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
2e35d78fa802,Solving Subset Sum Problems using Binary Optimization with Applications in Auditing and Financial Data Analysis,include,exclude,0.9000,human_only,include,"auto: human include confirmed (AI conf=0.90, reason=EX-PARADIGM)"
f44d5c052535,Smart Finance Unveiled,exclude,exclude,0.8800,agree_exclude,exclude,auto: both agree exclude
e505ff143d95,Quantum Machine Learning and Optimisation in Finance: Drive financial innovation with quantum-powered algorithms and optimisation strategies,include,exclude,0.7200,human_only,include,"auto: human include confirmed (AI conf=0.72, reason=EX-TOOSHORT)"
bd27dbccdec7,"2022 Design, Automation and Test in Europe Conference and Exhibition, DATE 2022",exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
3fee12f764d9,"Thermal, quantum and simulated quantum annealing: analytical comparisons for simple models",exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
283b17f5f4e2,Leveraging an Attention-Based Reflection Rotation Equivariant Quantum Prairie Dog Network for Marketing-Analytics in HRMS,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
37ec4cec7601,Index,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
0af1a2719764,A Model for Ideal and Non-Ideal Behavior of Quantum Circuits,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
6ac0d0a3c55a,End-to-end resource analysis for quantum interior point methods and portfolio optimization,include,include,0.9300,agree_include,include,auto: both agree include
8510ec47cca8,Leveraging Machine Learning Algorithms for Predictive Analytics in Big Data: Challenges and Opportunities,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
4244a7279692,Scheduling Process of Quantum Circuits to Optimize Tasks Execution on Quantum Computers,include,exclude,0.8200,human_only,include,"auto: human include confirmed (AI conf=0.82, reason=EX-NONFIN)"
60a212dbae8d,Evaluating Generative AI in enhancing banking services efficiency,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
29d9e043e89d,Novel Encoding method for Quantum Error Correction,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
53816dc07f0d,A Survey on Consensus Algorithms in Blockchain Based on Post Quantum Cryptosystems,exclude,exclude,0.8600,agree_exclude,exclude,auto: both agree exclude
fff4ed8e0e54,An AI-Enabled Valuation Framework for Digital Transformation in Investment Banking,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
c7451962353b,QUANTUM COMPUTING IN FINANCIAL RISK MANAGEMENT AND PORTFOLIO OPTIMIZATION,include,exclude,0.8200,human_only,include,"auto: human include confirmed (AI conf=0.82, reason=EX-TOOSHORT)"
057eee30b897,Unlocking Insights: The Power of Data Science and AI in Data Visualization,exclude,exclude,0.8600,agree_exclude,exclude,auto: both agree exclude
bcd1adfba1e5,The Qubit Shift: Unveiling Next-Generation Deep Learning with Quantum Computing,exclude,include,0.7500,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.75)
98f6393433a0,Blockchain-Based Self-Sovereign Identity for Digital Security,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
64e9eaae262d,Exact restoration of Galilei invariance in density functional calculations with quantum Monte Carlo,exclude,exclude,0.9800,agree_exclude,exclude,auto: both agree exclude
0c3d316df738,Leveraging Artificial Intelligence for Hyper-Personalized Marketing: Opportunities and Challenges in the Digital Era,exclude,exclude,0.9600,agree_exclude,exclude,auto: both agree exclude
3b95c849f680,ONE APPROACH TO SOLVING PROBLEMS ON A QUANTUM COMPUTER,exclude,exclude,0.8000,agree_exclude,exclude,auto: both agree exclude
4bf145be7a93,Research on the Construction and Application of Information Management System Based on Big Data,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
3baa4fe5997b,Systematic review of deep and machine learning for financial modeling,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
f8669d109a5f,Quantum Computing-The Underlying Principle Behind it,include,exclude,0.8600,human_only,include,"auto: human include confirmed (AI conf=0.86, reason=EX-NOMETHOD)"
970f45895147,Empirical Analysis of Classical and Quantum Algorithms for Portfolio Optimization: Enhancing Financial Decision-Making Through Quantum Computing,include,include,0.9200,agree_include,include,auto: both agree include
6d5768682408,Solving the Product Breakdown Structure Problem with constrained QAOA,include,exclude,0.8800,human_only,include,"auto: human include confirmed (AI conf=0.88, reason=EX-NONFIN)"
c7b77a40d1ea,Quantum Generative Models of Mid-Price Movement in Limit Order Books,exclude,include,0.9300,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.93)
a72390704cc3,IEEE Transactions on Consumer Electronics,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
99aea79cc746,Artificial Intelligence and Quantum Computing in Criminal Justice Systems: A Communication Engineering Perspective,exclude,exclude,0.8200,agree_exclude,exclude,auto: both agree exclude
c459e5fdfbdc,Evaluating Quantum Computing's Potential for Financial Engineering Optimisation,include,exclude,0.9000,human_only,include,"auto: human include confirmed (AI conf=0.90, reason=EX-NOMETHOD)"
db80198dfbe9,Need and Challenges in Quantum Computing in Fog Environment,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
e14a83eed304,6.857 Final Project: Security Analysis of Quantum Computing on the Ethereum Blockchain,exclude,exclude,0.8000,agree_exclude,exclude,auto: both agree exclude
7acdc7566dc3,Smart Payment Fraud Detection using QML – A Major Challenge,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
2886799034ec,An Exploration of Contemporary Trends in Finance Research,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
ed0cf943abee,Quantum Computing and AI Synergies,exclude,exclude,0.8200,agree_exclude,exclude,auto: both agree exclude
968202f00b9a,DEVELOPMENT OF THE ECONOMIC SECURITY SYSTEM IN THE CONDITIONS OF DIGITAL TRANSFORMATION OF THE ENTERPRISE,exclude,exclude,0.8600,agree_exclude,exclude,auto: both agree exclude
2011a28d0d49,Optimization of Credit Score Card Portfolio Based on QUBO Model with Quantum Annealing Algorithm,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
910eaf0e9de4,Federated Learning in Quantum Computing for Privacy-Preserving and Distributed Quantum Model Training,exclude,include,0.6700,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.67)
37f49247eaff,Securing the Future: Quantum Computing in Cybersecurity,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
8c0681b2bb61,Green Quantum Finance: Leveraging Quantum AI and HPC for Sustainable Climate Investment Strategies,exclude,exclude,0.7000,agree_exclude,exclude,auto: both agree exclude
13f099e424b9,Industry 4.0 solutions - A pathway to use smart technologies / build smart factories,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
cc3196e053ee,Towards An End-To-End Approach For Quantum Principal Component Analysis,exclude,include,0.8800,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.88)
e71143fc75ea,Quantum Optimization of Currency Arbitrage via Graph-Informed Entanglement Strategies,exclude,include,0.9200,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.92)
c760e1a4d54c,"Machine Learning and Deep Learning: a Comprehensive Review on Methods, Techniques, Applications, Challenges, and Future Directions",exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
228c86b4e0a3,Demonstration of nonstoquastic Hamiltonian in coupled superconducting flux qubits,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
fc918f8975fb,HessQ Bulletin 10 - Qubitorial: From Apples to Algorithms,exclude,exclude,0.8600,agree_exclude,exclude,auto: both agree exclude
fadb5f562d52,The Synergy of DARQ Technologies: Integration and Future Prospects,exclude,exclude,0.7500,agree_exclude,exclude,auto: both agree exclude
9474227ca608,"Artificial Intelligence: Past, Present, Innovative Applications, Issues, and Ethical Concerns",exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
7f61b3cf70fa,Revolutionizing Risk Management AI and ML Innovations in Financial Stability and Fraud Detection,exclude,exclude,0.8600,agree_exclude,exclude,auto: both agree exclude
5263ff3a931c,"Converging AI innovation and quantum security for data-driven compliance, financial crime re-regulation",exclude,exclude,0.7800,agree_exclude,exclude,auto: both agree exclude
9ac554cf64c4,Research on Quantum Computing Technology and Application,include,exclude,0.9000,human_only,include,"auto: human include confirmed (AI conf=0.90, reason=EX-NOMETHOD)"
ea4b39301625,Improved Quantum Approximate Optimization Algorithm based on Conditional Value-at-Risk for Portfolio Optimization,include,include,0.9000,agree_include,include,auto: both agree include
f5ef23cc1373,Solving large break minimization problems in a mirrored double round-robin tournament using quantum annealing,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
23dfc04a7391,Advancing AI: A Comprehensive Study of Novel Machine Learning Architectures,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
7048fb5cbec3,Quantum Inspired Search Algorithm for Bias Mitigation,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
8ba6ace1133a,CLOUD COMPUTING - NAVIGATING THE DIGITAL SKY,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
cfb69e400d0b,Decomposition-Based Watermarking of Quantum Circuits,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
9352e26d9232,An Implementation of Quantum Machine Learning Technique to Determine Insurance Claim Fraud,exclude,include,0.8200,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.82)
e4a9bb7f1bbb,Exploring Quantum Machine Learning Algorithms for Enhanced Data Classification and Clustering in Complex Systems - Integration with Gradient Boosting and K-means for Improved Performance,exclude,include,0.7500,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.75)
fc5e14cbe734,Development of the Logistics 4.0 Concept in the Digital Economy,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
25a0c52eacdb,Cryptocurrency and Blockchain Forensics Tracing Digital Transactions,exclude,exclude,0.8800,agree_exclude,exclude,auto: both agree exclude
2cc89ef488ca,Revolutionizing Sustainable Food Production With Quantum Computing,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
4623c3bbae36,Foreword to the Special Essay,exclude,exclude,0.8600,agree_exclude,exclude,auto: both agree exclude
7c0b32df27db,"Cryptography as Digital Sovereignty: An impact analysis of its uses, challenges, and modern applications",exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
3bb4e9941d7b,Psychometric Evaluation of a Tablet-Based Tool to Detect Mild Cognitive Impairment in Older Adults: Mixed Methods Study,exclude,exclude,0.9900,agree_exclude,exclude,auto: both agree exclude
a9b3a181da54,Enhanced quantum long short-term memory by using bidirectional ring variational quantum circuit,exclude,exclude,0.8200,agree_exclude,exclude,auto: both agree exclude
fbb3d213466e,Stock exchange listing for quantum firm,exclude,exclude,0.7900,agree_exclude,exclude,auto: both agree exclude
034ee625d905,Cryptography and Cybersecurity: A Symbiotic Relationship,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
dd794948d8b8,Quantum Neural Networks: From Concept to Simulation,exclude,exclude,0.7200,agree_exclude,exclude,auto: both agree exclude
86fa1780f8fe,QUANTUM-ENHANCED RISK ASSESSMENT FOR SECURING BLOCKCHAIN-ENABLED FINANCIAL SYSTEMS AND INTERCONNECTED CYBER NETWORKS,exclude,include,0.0000,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.00)
71966c8a9dc7,"Big Data in Financial Risk Management: Predictive Modeling, Real-Time Assessment and Emerging Challenges",exclude,exclude,0.8800,agree_exclude,exclude,auto: both agree exclude
42a0dd116b78,Google,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
78b39af64079,Quantum Information Science,exclude,exclude,0.8800,agree_exclude,exclude,auto: both agree exclude
e3f0d48b8da0,Quantum Cybersecurity for the Financial Sector,exclude,include,0.0000,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.00)
205f3d35d4be,Analyzing the Financial Impact of Corporate Social Responsibility Using Quantum Neural Transformer Models,exclude,include,0.6000,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.60)
11d44e4d5a99,量子生成对抗网络抗噪优化的容错量子隐形传态系统,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
52d4de91b1d0,Quantum neural network benchmarking: Time series predictions with finance forecasting as a use case,exclude,include,0.9000,ai_rescue,exclude,auto: survey/review - excluded per protocol S4
f2fbb706d2a4,Quantum Machine Learning: A Review,exclude,exclude,0.8800,agree_exclude,exclude,auto: both agree exclude
dd43141323b8,Applying QNLP to Sentiment Analysis in Finance,exclude,include,0.8600,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.86)
581a9bdd2510,Loop Feynman integration on a quantum computer,exclude,exclude,0.8600,agree_exclude,exclude,auto: both agree exclude
79df62a165fa,Quantum Computing and Artificial Intelligence: A Convergence for Future Innovations,exclude,exclude,0.7500,agree_exclude,exclude,auto: both agree exclude
d1789ff863ad,AI-Driven Quantum Cryptography,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
97ad821bcd14,Quantum Experimental Proof,exclude,exclude,0.9300,agree_exclude,exclude,auto: both agree exclude
152f487a56a9,Pioneering Developments in System Technologies,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
d7416dc8b0ab,C4Q: A Chatbot for Quantum,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
deb2ea7baca5,Mixed-Signal Quantum Circuit Design for Option Pricing Using Design Compiler,include,include,0.9200,agree_include,include,auto: both agree include
bb6213c444b0,Quantum Finance Unleashed,include,exclude,0.8600,human_only,include,"auto: human include confirmed (AI conf=0.86, reason=EX-NOMETHOD)"
7bdb6593ec48,Advancing Bi-Objective Weighted Portfolio Optimization Across International Markets via Quantum Annealing,include,exclude,0.9200,human_only,include,"auto: human include confirmed (AI conf=0.92, reason=EX-PARADIGM)"
d6ccea68dce5,Significance of post quantum cryptosystems in internet of medical things (IoMT),exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
fc8df0b29a71,Quantum Unmanned Aerial Vehicle,exclude,exclude,0.7800,agree_exclude,exclude,auto: both agree exclude
0a824fa99e38,Implementing Credit Risk Analysis with Quantum Singular Value Transformation,exclude,include,0.9500,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.95)
78a348a7f37b,QUANTUM BUSINESS MODEL IN QUANTUM THEORY-BASED BUSINESS STRATEGY FOR DECISION MAKING,exclude,exclude,0.7800,agree_exclude,exclude,auto: both agree exclude
4fd0bc22d868,Comprehensive Analysis on Image Generation using Quantum Generative Adversarial Network,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
